"scenario_id","rep_id","region","truth","mean","q025","q50","q975","bias","covered"
"S3_DYNAMIC_LEARNED_GAMMA_T100",17,2,-0.193259687964837,-0.224524451443691,-0.283230433687849,-0.224076803692171,-0.169215199769426,-0.0312647634788538,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",17,3,0.323134011646377,0.322866940555102,0.271208093781552,0.322872879016725,0.374431576264088,-0.000267071091274607,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",17,4,-0.504845996139963,-0.529277664565276,-0.578946981350426,-0.529257375837271,-0.478914063473995,-0.0244316684253125,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",17,5,0.195660944097927,0.237540357013776,0.187767321532042,0.237638727707293,0.288942993058735,0.0418794129158488,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",17,6,0.944769539495849,0.969896500935841,0.91698363845422,0.969604697109396,1.02304478996503,0.0251269614399917,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",17,7,-0.00683097344031519,-0.0290053960699095,-0.0822707969395676,-0.0292160753213263,0.0230924397099211,-0.0221744226295943,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",17,8,-0.272009813038319,-0.259337417914693,-0.30773108444399,-0.259301930883078,-0.209479899590767,0.0126723951236263,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",17,9,0.0661465661941218,0.0643265687196212,0.00918804927561253,0.06409351628799,0.121210647844663,-0.00181999747450066,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",18,1,0.186262595219415,0.214663209281969,0.158420487559625,0.214469336375987,0.268475865383656,0.0284006140625536,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",18,2,-0.0198224973309142,-0.0168212702610036,-0.0685926307023582,-0.0169169076925067,0.0342341788306913,0.00300122706991063,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",18,3,0.169360175303343,0.131077463308669,0.086965832506194,0.131152906312402,0.176524845948465,-0.0382827119946738,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",18,4,0.109116791675359,0.111567764315718,0.0565259999974324,0.111504192460829,0.167940981795338,0.00245097264035916,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",18,5,-0.184848263507194,-0.165559149329015,-0.218258784563336,-0.1653549354265,-0.112413430847319,0.0192891141781791,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",18,6,-0.16305533212231,-0.156097722216468,-0.202939989605787,-0.156053166897335,-0.106822909715279,0.00695760990584199,1
