"scenario_id","rep_id","region","truth","mean","q025","q50","q975","bias","covered"
"S2_DYNAMIC_FIXED_GAMMA_T100",17,7,15,13.8867962927141,10.033403844623,13.7330941668674,18.5384627289937,-1.11320370728592,1
"S2_DYNAMIC_FIXED_GAMMA_T100",17,8,15,15.7642392291863,11.1794553969538,15.6170520430192,21.0528783342619,0.764239229186339,1
"S2_DYNAMIC_FIXED_GAMMA_T100",17,9,15,12.7338420815766,9.23175824583538,12.5755799957127,17.0714854474578,-2.26615791842342,1
"S2_DYNAMIC_FIXED_GAMMA_T100",18,1,15,12.8064625007374,9.26652484005419,12.6888998782665,16.8650000841748,-2.19353749926259,1
"S2_DYNAMIC_FIXED_GAMMA_T100",18,2,15,14.99522864636,10.8407011603585,14.8078862316618,20.1016915132664,-0.00477135363995274,1
"S2_DYNAMIC_FIXED_GAMMA_T100",18,3,15,19.1302494789774,13.7326488280961,18.9848924193891,25.6307757349049,4.13024947897743,1
"S2_DYNAMIC_FIXED_GAMMA_T100",18,4,15,11.3922291113088,8.33571554117991,11.3470477258653,14.8379761814809,-3.60777088869123,0
"S2_DYNAMIC_FIXED_GAMMA_T100",18,5,15,14.4833513934768,10.5751054083494,14.3161463182361,19.2604315836372,-0.516648606523246,1
"S2_DYNAMIC_FIXED_GAMMA_T100",18,6,15,17.0721208484012,12.106851003569,16.8663900401891,22.9054009579598,2.07212084840118,1
"S2_DYNAMIC_FIXED_GAMMA_T100",18,7,15,13.3476847672635,9.46472430611855,13.1838008346527,18.0348012547325,-1.65231523273652,1
"S2_DYNAMIC_FIXED_GAMMA_T100",18,8,15,18.3711830782246,13.0235078823705,18.1988554530387,24.9035846942171,3.37118307822457,1
"S2_DYNAMIC_FIXED_GAMMA_T100",18,9,15,17.0132476616566,12.242281985733,16.8353269052134,22.6640797668644,2.01324766165665,1
"S2_DYNAMIC_FIXED_GAMMA_T100",19,1,15,17.1706934652182,12.2367786100248,16.9400317523531,23.5972460969304,2.17069346521825,1
"S2_DYNAMIC_FIXED_GAMMA_T100",19,2,15,16.1371490836943,11.6920628622938,15.9876281638805,21.6762999498177,1.13714908369426,1
"S2_DYNAMIC_FIXED_GAMMA_T100",19,3,15,12.8913503894769,9.21962350017249,12.7933724296356,17.2922542699288,-2.10864961052308,1
"S2_DYNAMIC_FIXED_GAMMA_T100",19,4,15,13.6746340396746,9.76575574070414,13.5557363143219,18.4711186175386,-1.32536596032539,1
"S2_DYNAMIC_FIXED_GAMMA_T100",19,5,15,18.4211307258619,12.7658848359932,18.1750340999318,25.4927250282697,3.42113072586192,1
"S2_DYNAMIC_FIXED_GAMMA_T100",19,6,15,16.5219735237951,11.1256805091989,16.2041095780961,23.6470652424341,1.52197352379507,1
"S2_DYNAMIC_FIXED_GAMMA_T100",19,7,15,14.2448228061359,9.99970228730067,14.1482128431733,19.3629962164892,-0.755177193864096,1
"S2_DYNAMIC_FIXED_GAMMA_T100",19,8,15,13.6102024279415,9.79661478859848,13.4479106619608,18.5329188682695,-1.38979757205852,1
"S2_DYNAMIC_FIXED_GAMMA_T100",19,9,15,15.245444894987,10.5935932711468,15.0639500873286,21.1210547873239,0.245444894987038,1
"S2_DYNAMIC_FIXED_GAMMA_T100",20,1,15,9.80557296172584,7.191953851818,9.72231045899848,12.9455995353291,-5.19442703827416,0
"S2_DYNAMIC_FIXED_GAMMA_T100",20,2,15,16.5034082568746,10.8756297461461,16.2014978088053,23.9002766988858,1.50340825687462,1
"S2_DYNAMIC_FIXED_GAMMA_T100",20,3,15,21.240883268999,14.9055399687131,20.9678477062142,29.1282972944149,6.24088326899899,1
"S2_DYNAMIC_FIXED_GAMMA_T100",20,4,15,16.724216009699,11.7667468568714,16.4025735890492,22.8835501296444,1.72421600969902,1
"S2_DYNAMIC_FIXED_GAMMA_T100",20,5,15,10.6103314194703,7.58825758876998,10.5294387542132,14.2945204792664,-4.38966858052966,0
"S2_DYNAMIC_FIXED_GAMMA_T100",20,6,15,11.9595930885362,8.03483333719392,11.7043484381487,17.0737618350308,-3.0404069114638,1
"S2_DYNAMIC_FIXED_GAMMA_T100",20,7,15,15.6804685374742,10.9527928450117,15.4962453640612,21.3139436902306,0.680468537474153,1
"S2_DYNAMIC_FIXED_GAMMA_T100",20,8,15,14.6615461871548,10.3259015331885,14.4964908798953,19.7227916972561,-0.338453812845181,1
"S2_DYNAMIC_FIXED_GAMMA_T100",20,9,15,16.2469971297211,11.728457695491,16.1318119566096,21.7017675568,1.24699712972114,1
